id,name,category,subcategory,color,color_family,undertone_match,fit,tags,gender,price,brand,url,image_url,ai_tags
aim_7547867431009,Linen Blend Striped Camp Shirt,tops,Woven Shirts,white,neutral,neutral,slim,everyday,unisex,275.0,Aime Leon Dore,https://www.aimeleondore.com/products/linen-blend-striped-camp-shirt-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore6a01ea767cf1e06a01ea767d17b.435341166a01ea767d17b.jpg?v=1778510475,"everyday,minimalist"
aim_7547867365473,Linen Blend Striped Camp Shirt,tops,Woven Shirts,white,neutral,neutral,slim,everyday,unisex,275.0,Aime Leon Dore,https://www.aimeleondore.com/products/linen-blend-striped-camp-shirt,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore6a01ea76504af16a01ea76506f0.090262006a01ea76506f0.jpg?v=1778510468,"everyday,minimalist"
aim_7547869364321,"Fassianos ""Nocturnal Love"" Swim Short",bottoms,Swim,navy,blue,cool,straight,"bold,office",unisex,195.0,Aime Leon Dore,https://www.aimeleondore.com/products/fassianos-nocturnal-love-swim-short,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fba0082f2a3869fba0082f561.3873932869fba0082f561.jpg?v=1778252786,"everyday,minimalist"
aim_7547868807265,Marina Jacket,outerwear,Woven Shirts,navy,blue,cool,straight,"bold,vintage,office",unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/marina-jacket,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fba0861f505169fba0861f6d3.8770274969fba0861f6d3.jpg?v=1778252734,"everyday,minimalist"
aim_7547870675041,Washed Cotton Windbreaker Pant,bottoms,Pants,silver,neutral,cool,straight,everyday,unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/washed-cotton-windbreaker-pant-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fcc2b07d3a3569fcc2b07d605.7279123969fcc2b07d605.jpg?v=1778252884,"everyday,muted"
aim_7547870511201,Washed Cotton Windbreaker Pant,bottoms,Pants,navy,blue,cool,straight,everyday,unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/washed-cotton-windbreaker-pant-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fcc2b06d24b969fcc2b06d53d.7991671069fcc2b06d53d.jpg?v=1778252872,"everyday,muted"
aim_7547872444513,Ripstop Nylon Wave Short,bottoms,Shorts,black,neutral,neutral,straight,bold,unisex,250.0,Aime Leon Dore,https://www.aimeleondore.com/products/ripstop-nylon-wave-short-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb9fcbe1815769fb9fcbe1a41.4445267469fb9fcbe1a41.jpg?v=1778253027,"everyday,muted,vintage,workwear"
aim_7547876573281,Marina Tee,tops,Tees,white,neutral,neutral,slim,"bold,office",unisex,85.0,Aime Leon Dore,https://www.aimeleondore.com/products/marina-tee-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb977c5a1e8269fb977c5a39d.4970347969fb977c5a39d.jpg?v=1778253351,"everyday,minimalist"
aim_7547876016225,Fisherman Tee,tops,Tees,white,neutral,neutral,slim,"bold,office",womens,85.0,Aime Leon Dore,https://www.aimeleondore.com/products/fisherman-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb9732ebddd869fb9732ebf84.5307025469fb9732ebf84.jpg?v=1778253321,"everyday,minimalist"
aim_7547876999265,Regatta Tee,tops,Tees,navy,blue,cool,slim,"bold,office",unisex,90.0,Aime Leon Dore,https://www.aimeleondore.com/products/regatta-tee-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb97c067215069fb97c0674ef.1510362169fb97c0674ef.jpg?v=1778253382,"everyday,minimalist"
aim_7547876835425,Regatta Tee,tops,Tees,white,neutral,neutral,slim,"bold,office",unisex,90.0,Aime Leon Dore,https://www.aimeleondore.com/products/regatta-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb97c03d1c3469fb97c03dff7.6199740469fb97c03dff7.jpg?v=1778253373,"everyday,minimalist"
aim_7547877982305,Slub Beach Tee,tops,Tees,indigo,blue,cool,relaxed,"bold,relaxed",unisex,95.0,Aime Leon Dore,https://www.aimeleondore.com/products/slub-beach-tee-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb996a6d3e9269fb996a6d801.8239796369fb996a6d801.jpg?v=1778253460,"everyday,muted"
aim_7547877458017,Maritime Tee,tops,Tees,white,neutral,neutral,slim,"bold,office",unisex,85.0,Aime Leon Dore,https://www.aimeleondore.com/products/maritime-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb97fe81048669fb97fe81194.7600523969fb97fe81194.jpg?v=1778253422,"everyday,minimalist"
aim_7547878309985,Marina Boonie Bucket Hat,hats,Hats,black,neutral,neutral,n/a,"bold,office",unisex,75.0,Aime Leon Dore,https://www.aimeleondore.com/products/marina-boonie-bucket-hat,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb8abdc7414269fb8abdc7609.3784295369fb8abdc7609.jpg?v=1778253502,"everyday,minimalist"
aim_7547878703201,Marina Bottle Tote,bags,Bags,navy,blue,cool,n/a,"minimalist,bold,office",unisex,130.0,Aime Leon Dore,https://www.aimeleondore.com/products/marina-bottle-tote-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb8a6fd8bf2969fb8a6fd8e02.4925293469fb8a6fd8e02.jpg?v=1778253595,"everyday,minimalist"
aim_7547878506593,Carryall Marina Tote,bags,Bags,navy,blue,cool,n/a,"minimalist,bold,office",unisex,150.0,Aime Leon Dore,https://www.aimeleondore.com/products/carryall-marina-tote-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb8a36aad75969fb8a36aaf5d.9033420369fb8a36aaf5d.jpg?v=1778253552,"everyday,minimalist"
aim_7547880276065,Nylon Deck Hat,hats,Hats,navy,blue,cool,n/a,"minimalist,vintage",unisex,75.0,Aime Leon Dore,https://www.aimeleondore.com/products/nylon-deck-hat-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb8b73d3bbf069fb8b73d3d43.4591164469fb8b73d3d43.jpg?v=1778253745,"everyday,minimalist"
aim_7547894005857,Marina Tee,tops,Tees,navy,blue,cool,slim,"bold,office",unisex,85.0,Aime Leon Dore,https://www.aimeleondore.com/products/marina-tee-3,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb977c8c79d669fb977c8c9f6.6590848569fb977c8c9f6.jpg?v=1778254857,"everyday,minimalist"
aim_7537167958113,Nylon Duffle Bag,bags,Bags,olive,green,warm,n/a,minimalist,unisex,160.0,Aime Leon Dore,https://www.aimeleondore.com/products/nylon-duffle-bag-14,https://cdn.shopify.com/s/files/1/0302/7829/files/NOSAB010_NYLONDUFFLEBAG_OLIVE_4_1X1_5c2f6aa5-2d71-440f-8013-731e996b7ba9.jpg?v=1777573826,"everyday,muted"
aim_7537167859809,Nylon Duffle Bag,bags,Bags,black,neutral,neutral,n/a,minimalist,unisex,160.0,Aime Leon Dore,https://www.aimeleondore.com/products/nylon-duffle-bag-13,https://cdn.shopify.com/s/files/1/0302/7829/files/NOSAB010_NYLONDUFFLEBAG_JETBLACK_1_1X1_8d8d9b0b-6827-4c85-970a-344143da8fa5.jpg?v=1777574007,"everyday,minimalist"
aim_7533108297825,ALD  Golf Performance Short,bottoms,Shorts,navy,blue,cool,slim,"bold,athleisure,gym",unisex,250.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-short-3,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1496fc0558469e1496fc07ac.7931273269e1496fc07ac.jpg?v=1776721118,"athleisure,gym,minimalist,tapered"
aim_7531408359521,ALD Golf Bucket Hat,hats,Hats,navy,blue,cool,n/a,minimalist,unisex,100.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-bucket-hat-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e13bce4f799069e13bce4f974.7424095369e13bce4f974.jpg?v=1776445907,"everyday,minimalist"
aim_7531407474785,ALD Golf Performance Sport Hat,hats,Hats,black,neutral,neutral,n/a,"minimalist,athleisure,gym",unisex,75.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-sport-hat-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e10858646f8669e108586487a.6655074569e108586487a.jpg?v=1776445828,"athleisure,gym,minimalist,tapered"
aim_7531407409249,ALD Golf Performance Sport Hat,hats,Hats,black,neutral,neutral,n/a,"minimalist,athleisure,gym",unisex,75.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-sport-hat,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e108582b2b6769e108582b458.3089366769e108582b458.jpg?v=1776445817,"athleisure,gym,minimalist,tapered"
aim_7531405901921,ALD Golf Performance Tee,tops,Tops,white,neutral,neutral,slim,"bold,athleisure,gym",unisex,155.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-tee-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1443d024a5269e1443d02685.2927030569e1443d02685.jpg?v=1776445683,"athleisure,everyday,gym,minimalist,tapered"
aim_7531405574241,ALD Golf Performance Tee,tops,Tops,black,neutral,neutral,slim,"bold,athleisure,gym",unisex,155.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-tee-3,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1443d47db3269e1443d48014.6123575369e1443d48014.jpg?v=1776445671,"athleisure,everyday,gym,minimalist,tapered"
aim_7531405377633,ALD Golf Polo,tops,Tops,black,neutral,neutral,slim,prep,unisex,175.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-polo-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e143c142157769e143c142401.0213736769e143c142401.jpg?v=1776445600,"everyday,minimalist,prep,tailored"
aim_7531404460129,ALD Golf Piqué Full Zip Sweater,tops,Outerwear,black,neutral,neutral,slim,everyday,unisex,275.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-pique-full-zip-sweater,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e142cb8995d069e142cb89b28.0639724969e142cb89b28.jpg?v=1776445416,"everyday,minimalist"
aim_7531404066913,ALD Golf Performance Short,bottoms,Shorts,black,neutral,neutral,slim,"athleisure,gym",unisex,250.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-performance-short-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1490f2f7ce969e1490f2f9db.6231943969e1490f2f9db.jpg?v=1776445301,"athleisure,gym,minimalist,tapered"
aim_7531403837537,ALD Golf Cordura Double Pleated Short,bottoms,Shorts,white,neutral,neutral,slim,everyday,unisex,250.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-cordura-double-pleated-short-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e148bc048d6469e148bc04a49.8672258869e148bc04a49.jpg?v=1776445244,"everyday,minimalist,tailored"
aim_7531403280481,ALD Golf Cordura Double Pleated Pant,bottoms,Pants,white,neutral,neutral,wide,everyday,unisex,350.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-cordura-double-pleated-pant-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e14864b10c0069e14864b1224.7745858669e14864b1224.jpg?v=1776445201,"everyday,minimalist,tailored"
aim_7531403214945,ALD Golf Cordura Double Pleated Pant,bottoms,Pants,black,neutral,neutral,wide,everyday,unisex,350.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-golf-cordura-double-pleated-pant-3,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1486460cc7569e1486460ec0.2363698869e1486460ec0.jpg?v=1776445190,"everyday,minimalist,tailored"
aim_7529649209441,ALD / LA Dodgers Unisphere Tee,tops,Tees,white,neutral,neutral,slim,bold,womens,85.0,Aime Leon Dore,https://www.aimeleondore.com/products/ald-la-dodgers-unisphere-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69e1095f7c9a8469e1095f7cb34.8645755869e1095f7cb34.jpg?v=1776356268,"everyday,minimalist"
aim_7518689132641,Merino Wool Eyelet Tee,tops,Sweaters,black,neutral,neutral,slim,minimalist,unisex,225.0,Aime Leon Dore,https://www.aimeleondore.com/products/merino-wool-eyelet-tee-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce9ba044fe0569ce9ba04521c.4463802569ce9ba04521c.jpg?v=1775230911,"everyday,minimalist"
aim_7518690181217,Knit Court Short,tops,Shorts,black,neutral,neutral,relaxed,"minimalist,relaxed",unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/knit-court-short,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce9b635b65f169ce9b635b8bd.2875942769ce9b635b8bd.jpg?v=1775230943,"everyday,minimalist"
aim_7518692507745,Suede Track Jacket,outerwear,Outerwear,silver,neutral,cool,slim,everyday,unisex,1295.0,Aime Leon Dore,https://www.aimeleondore.com/products/suede-track-jacket,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69d0230022fc3669d02300231fa.1208135569d02300231fa.jpg?v=1775248154,"everyday,minimalist,streetwear"
aim_7518693326945,Lightweight Cuffed Trouser,jewelry,Pants,black,neutral,neutral,n/a,minimalist,unisex,450.0,Aime Leon Dore,https://www.aimeleondore.com/products/lightweight-cuffed-trouser-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce9c69cf56c069ce9c69cf783.8164718469ce9c69cf783.jpg?v=1775231042,"everyday,minimalist"
aim_7518701453409,Long-Sleeve Linen Shirt,tops,Woven Shirts,olive,green,warm,straight,everyday,unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/long-sleeve-linen-shirt-7,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69cfdf6c1b60b569cfdf6c1b733.6703741269cfdf6c1b733.jpg?v=1775231253,"everyday,muted"
aim_7518703485025,Pinstripe Elasticated Waist Trouser,bottoms,Pants,gray,gray,neutral,straight,minimalist,unisex,395.0,Aime Leon Dore,https://www.aimeleondore.com/products/pinstripe-elasticated-waist-trouser,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69cfde9130089669cfde91302a3.9652686169cfde91302a3.jpg?v=1775231399,"everyday,minimalist"
aim_7518704074849,Mesh V-Neck Tee,tops,Tees,cream,warm-white,warm,slim,vintage,unisex,130.0,Aime Leon Dore,https://www.aimeleondore.com/products/mesh-v-neck-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce95bf444f6169ce95bf44734.0984926669ce95bf44734.jpg?v=1775231564,"everyday,minimalist"
aim_7518704795745,"Fassianos ""Sovereign Sun"" Tee",tops,Tees,white,neutral,neutral,slim,"bold,office",unisex,90.0,Aime Leon Dore,https://www.aimeleondore.com/products/fassianos-sovereign-sun-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69d518e9328dd269d518e932ace.9838376469d518e932ace.jpg?v=1775573745,"everyday,minimalist"
aim_7518704992353,Giórgios Sunglasses,eyewear,Eyewear,black,neutral,neutral,n/a,bold,unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/giorgios-sunglasses,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce92ff119ae369ce92ff11b0f.7495948869ce92ff11b0f.jpg?v=1775231855,"everyday,minimalist"
aim_7518704894049,Breakfast Tee,tops,Tees,white,neutral,neutral,slim,"bold,office",unisex,90.0,Aime Leon Dore,https://www.aimeleondore.com/products/breakfast-tee,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce9679d0937169ce9679d0af9.5406918069ce9679d0af9.jpg?v=1775231829,"everyday,minimalist"
aim_7518705254497,Onásis Sunglasses,eyewear,Eyewear,black,neutral,neutral,n/a,"minimalist,bold",unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/onasis-sunglasses-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce93436ef1e369ce93436f0bb.5458841369ce93436f0bb.jpg?v=1775231907,"everyday,minimalist"
aim_7518705057889,Giórgios Sunglasses,eyewear,Eyewear,brown,brown,warm,n/a,bold,unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/giorgios-sunglasses-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce92ff5f433769ce92ff5f5be.7063416269ce92ff5f5be.jpg?v=1775231864,"everyday,minimalist"
aim_7518705942625,Leather Raffia Loafer,shoes,Footwear,black,neutral,neutral,slim,prep,womens,450.0,Aime Leon Dore,https://www.aimeleondore.com/products/leather-raffia-loafer,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce99d192377969ce99d1924f9.5767941769ce99d1924f9.jpg?v=1775232038,"everyday,minimalist,prep,tailored"
aim_7518706729057,Woven Leather Tote Bag,bags,Leather Goods,khaki,brown,warm,n/a,"minimalist,muted,athleisure",womens,395.0,Aime Leon Dore,https://www.aimeleondore.com/products/woven-leather-tote-bag-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce91da95428669ce91da955f6.8508873469ce91da955f6.jpg?v=1775232132,"everyday,muted"
aim_7518706040929,Leather Raffia Loafer,shoes,Footwear,olive,green,warm,slim,prep,womens,450.0,Aime Leon Dore,https://www.aimeleondore.com/products/leather-raffia-loafer-1,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce99d1a90f3869ce99d1a92a0.7935785669ce99d1a92a0.jpg?v=1775232050,"everyday,muted,prep,tailored"
aim_7518706991201,Woven Leather Tote Bag,bags,Leather Goods,black,neutral,neutral,n/a,"minimalist,muted,athleisure",womens,395.0,Aime Leon Dore,https://www.aimeleondore.com/products/woven-leather-tote-bag-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce91da55b24269ce91da55d0b.2808079269ce91da55d0b.jpg?v=1775232149,"everyday,minimalist"
aim_7518707581025,Woven Leather Shoulder Bag,bags,Leather Goods,black,neutral,neutral,n/a,minimalist,womens,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/woven-leather-shoulder-bag-4,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce922be40e7369ce922be4204.1406172969ce922be4204.jpg?v=1775232200,"everyday,minimalist"
aim_7518707351649,Woven Leather Shoulder Bag,bags,Leather Goods,khaki,brown,warm,n/a,minimalist,womens,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/woven-leather-shoulder-bag-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69cfdc9a85a66069cfdc9a85b76.3569035969cfdc9a85b76.jpg?v=1775232184,"everyday,muted"
aim_7518708138081,Aimé Performance Sport Hat,hats,Hats,black,neutral,neutral,n/a,"minimalist,bold,athleisure,gym",unisex,70.0,Aime Leon Dore,https://www.aimeleondore.com/products/aime-performance-sport-hat-2,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69cfdbeb7a427369cfdbeb7a5e9.9380210269cfdbeb7a5e9.jpg?v=1775232262,"athleisure,gym,minimalist,tapered"
aim_7518708432993,Saint George Logo Hat,hats,Hats,camel,brown,warm,n/a,"workwear,office",unisex,75.0,Aime Leon Dore,https://www.aimeleondore.com/products/saint-george-logo-hat,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69ce912b8c63c769ce912b8c7cd.7868121469ce912b8c7cd.jpg?v=1775232305,"bold,everyday"
stu_7461174411360,LIGHTWEIGHT PULLOVER JACKET,outerwear,OUTERWEAR,white,neutral,neutral,relaxed,relaxed,unisex,185.0,Stussy,https://www.stussy.com/products/115905-lightweight-pullover-jacket-white,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/115905_WHIT_3.jpg?v=1778691767,"everyday,minimalist"
stu_7461169004640,LIGHTWEIGHT HOODED JACKET,outerwear,OUTERWEAR,pink,pink,cool,relaxed,"minimalist,bold,relaxed",unisex,185.0,Stussy,https://www.stussy.com/products/115900-lightweight-hooded-jacket-pink,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/115900_PINK_3.jpg?v=1778691693,"everyday,minimalist"
stu_7461168906336,LIGHTWEIGHT HOODED JACKET,outerwear,OUTERWEAR,olive,green,warm,relaxed,"minimalist,bold,relaxed",unisex,185.0,Stussy,https://www.stussy.com/products/115900-lightweight-hooded-jacket-olive,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/115900_OLIV_3.jpg?v=1778691678,"everyday,muted"
stu_7164337029216,WORLD TOUR HOODIE,tops,WORLD TOUR,gray,gray,neutral,relaxed,"bold,relaxed",unisex,130.0,Stussy,https://www.stussy.com/products/3923962-world-tour-hoodie-ash-heather,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/3923962_ASHH_1_a4c80dd4-b7cf-48fc-a3a1-9049b733ff54.jpg?v=1778863502,"everyday,minimalist,streetwear"
stu_7542903111776,BASIC STÜSSY THERMAL,tops,KNIT/JERSEY,navy,blue,cool,relaxed,"minimalist,bold,relaxed",womens,80.0,Stussy,https://www.stussy.com/products/1140356-basic-stussy-thermal-navy,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1140356_NAVY_1.jpg?v=1778692217,"everyday,grunge,minimalist"
stu_7553616674912,SKULLS TEE PIGMENT DYED,tops,TEES,indigo,blue,cool,relaxed,"bold,relaxed",mens,45.0,Stussy,https://www.stussy.com/products/1905177-skulls-tee-pigment-dyed-indigo,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905177_INDO_1.jpg?v=1770156211,"everyday,muted"
stu_7553616314464,SKULLS TEE PIGMENT DYED,tops,TEES,black,neutral,neutral,relaxed,"bold,relaxed",mens,45.0,Stussy,https://www.stussy.com/products/1905177-skulls-tee-pigment-dyed-faded-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905177_FBLA_1.jpg?v=1770156197,"everyday,minimalist"
stu_7553626538080,SHARK TEE PIGMENT DYED,tops,TEES,black,neutral,neutral,relaxed,"bold,relaxed",mens,45.0,Stussy,https://www.stussy.com/products/1905183-shark-tee-pigment-dyed-faded-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905183_FBLA_1.jpg?v=1773158296,"everyday,minimalist"
stu_7220509835360,WOVEN ZIP POUCH,bags,ACCESSORIES,pink,pink,cool,n/a,everyday,unisex,50.0,Stussy,https://www.stussy.com/products/134271-woven-zip-pouch-light-pink,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/134271_LPNK_1.jpg?v=1777314197,"everyday,minimalist"
stu_7220508983392,WOVEN TOTE BAG,bags,ACCESSORIES,pink,pink,cool,n/a,everyday,unisex,135.0,Stussy,https://www.stussy.com/products/134263-woven-tote-bag-light-pink,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/134263_LPNK_3.jpg?v=1777314137,"everyday,minimalist"
stu_7461174280288,LIGHTWEIGHT PULLOVER JACKET,outerwear,OUTERWEAR,pink,pink,cool,relaxed,relaxed,unisex,185.0,Stussy,https://www.stussy.com/products/115905-lightweight-pullover-jacket-pink,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/115905_PINK_3.jpg?v=1777314391,"everyday,minimalist"
stu_7461174149216,LIGHTWEIGHT PULLOVER JACKET,outerwear,OUTERWEAR,olive,green,warm,relaxed,relaxed,unisex,185.0,Stussy,https://www.stussy.com/products/115905-lightweight-pullover-jacket-olive,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/115905_OLIV_3.jpg?v=1777314377,"everyday,muted"
stu_7461173887072,LIGHTWEIGHT PULLOVER JACKET,outerwear,OUTERWEAR,black,neutral,neutral,relaxed,relaxed,unisex,185.0,Stussy,https://www.stussy.com/products/115905-lightweight-pullover-jacket-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/115905_BLAC_3.jpg?v=1777314345,"everyday,minimalist"
stu_7461160452192,CURVED PANEL BOARD SHORT,bottoms,BOTTOMS,brown,brown,warm,relaxed,relaxed,unisex,80.0,Stussy,https://www.stussy.com/products/113172-curved-panel-board-short-brown,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/113172_BROW_3.jpg?v=1777314287,"everyday,minimalist"
stu_7461160157280,CURVED PANEL BOARD SHORT,bottoms,BOTTOMS,black,neutral,neutral,relaxed,relaxed,unisex,80.0,Stussy,https://www.stussy.com/products/113172-curved-panel-board-short-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/113172_BLAC_3.jpg?v=1777314273,"everyday,minimalist"
stu_7691134468192,CITRUS TEE,tops,Tees,white,neutral,neutral,relaxed,"bold,relaxed",unisex,48.0,Stussy,https://www.stussy.com/products/1905219-citrus-tee-white,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905219_WHIT_1.jpg?v=1778097704,"everyday,minimalist"
stu_7691134337120,CITRUS TEE,tops,Tees,black,neutral,neutral,relaxed,"bold,relaxed",unisex,48.0,Stussy,https://www.stussy.com/products/1905219-citrus-tee-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905219_BLAC_1.jpg?v=1778097677,"everyday,minimalist"
stu_7691134271584,BIG LOVE TEE,tops,Tees,white,neutral,neutral,relaxed,"bold,relaxed",unisex,45.0,Stussy,https://www.stussy.com/products/1905218-big-love-tee-white,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905218_WHIT_1.jpg?v=1777997025,"everyday,minimalist"
stu_7691134140512,BIG LOVE TEE,tops,Tees,navy,blue,cool,relaxed,"bold,relaxed",unisex,45.0,Stussy,https://www.stussy.com/products/1905218-big-love-tee-navy,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905218_NAVY_1.jpg?v=1777997011,"everyday,minimalist"
stu_7691134009440,BIG LOVE TEE,tops,Tees,black,neutral,neutral,relaxed,"bold,relaxed",unisex,45.0,Stussy,https://www.stussy.com/products/1905218-big-love-tee-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905218_BLAC_1.jpg?v=1777996966,"everyday,minimalist"
stu_7691133812832,BIG LOVE TEE,tops,Tees,gray,gray,neutral,relaxed,"bold,relaxed",unisex,45.0,Stussy,https://www.stussy.com/products/1905218-big-love-tee-ash-heather,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905218_ASHH_1.jpg?v=1777996951,"everyday,minimalist"
stu_6590829396064,LAZY TEE,tops,TEES,black,neutral,neutral,relaxed,"bold,relaxed",unisex,50.0,Stussy,https://www.stussy.com/products/1140283-lazy-tee-faded-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1140283_FBLA_3_05c40f8b-2a24-48fa-90cd-3395b75f8275.jpg?v=1741171191,"everyday,minimalist"
stu_7542941646944,CANVAS CROSSBODY BAG,bags,ACCESSORIES,black,neutral,neutral,n/a,"minimalist,workwear,office",unisex,60.0,Stussy,https://www.stussy.com/products/134264-canvas-crossbody-bag-black,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/134264_BLAC_1.jpg?v=1777315037,"everyday,muted,vintage,workwear"
stu_7627509858400,BOX CROWN TEE,tops,TEES,white,neutral,neutral,relaxed,"bold,relaxed",unisex,45.0,Stussy,https://www.stussy.com/products/1905186-box-crown-tee-white,https://cdn.shopify.com/s/files/1/0087/6193/3920/files/1905186_WHIT_1.jpg?v=1773345525,"everyday,minimalist"
